query,ground_truth_id,top_1_match,top_1_match_id,top_1_accuracy,top_1_score,precision_at_5
../Real\581__F_Left_middle_finger.BMP,581,581__F_Left_middle_finger.BMP,581,1,0.9999999747938031,0.2
../Real\581__F_Left_ring_finger.BMP,581,581__F_Left_ring_finger.BMP,581,1,0.9999999510992346,0.2
../Real\581__F_Left_thumb_finger.BMP,581,581__F_Left_thumb_finger.BMP,581,1,0.9999999452189123,0.2
../Real\581__F_Right_index_finger.BMP,581,581__F_Right_index_finger.BMP,581,1,0.9999999324851289,0.2
../Real\581__F_Right_little_finger.BMP,581,581__F_Right_little_finger.BMP,581,1,0.9999999629445525,0.2
../Real\581__F_Right_middle_finger.BMP,581,581__F_Right_middle_finger.BMP,581,1,0.9999999845895188,0.2
../Real\581__F_Right_ring_finger.BMP,581,581__F_Right_ring_finger.BMP,581,1,0.9999999810497647,0.2
../Real\581__F_Right_thumb_finger.BMP,581,581__F_Right_thumb_finger.BMP,581,1,0.9999999430940268,0.2
../Real\582__M_Left_index_finger.BMP,582,582__M_Left_index_finger.BMP,582,1,0.9999999811652412,0.2
../Real\582__M_Left_little_finger.BMP,582,582__M_Left_little_finger.BMP,582,1,0.9999999759120385,0.2
../Real\582__M_Left_middle_finger.BMP,582,582__M_Left_middle_finger.BMP,582,1,0.9999999466511796,0.2
../Real\582__M_Left_ring_finger.BMP,582,582__M_Left_ring_finger.BMP,582,1,0.9999999750979364,0.2
../Real\582__M_Left_thumb_finger.BMP,582,582__M_Left_thumb_finger.BMP,582,1,0.9999999464564447,0.2
../Real\582__M_Right_index_finger.BMP,582,582__M_Right_index_finger.BMP,582,1,0.9999999914144505,0.2
../Real\582__M_Right_little_finger.BMP,582,582__M_Right_little_finger.BMP,582,1,0.9999999642986431,0.2
../Real\582__M_Right_middle_finger.BMP,582,582__M_Right_middle_finger.BMP,582,1,0.9999999566264797,0.2
../Real\582__M_Right_ring_finger.BMP,582,582__M_Right_ring_finger.BMP,582,1,0.9999999539902998,0.2
../Real\582__M_Right_thumb_finger.BMP,582,582__M_Right_thumb_finger.BMP,582,1,0.9999999749868081,0.2
../Real\583__M_Left_index_finger.BMP,583,583__M_Left_index_finger.BMP,583,1,0.9999999528192598,0.2
../Real\583__M_Left_little_finger.BMP,583,583__M_Left_little_finger.BMP,583,1,0.9999999527886676,0.2
../Real\583__M_Left_middle_finger.BMP,583,583__M_Left_middle_finger.BMP,583,1,0.9999999431334075,0.2
../Real\583__M_Left_ring_finger.BMP,583,583__M_Left_ring_finger.BMP,583,1,0.9999999843345986,0.2
../Real\583__M_Left_thumb_finger.BMP,583,583__M_Left_thumb_finger.BMP,583,1,0.9999999728856799,0.2
../Real\583__M_Right_index_finger.BMP,583,583__M_Right_index_finger.BMP,583,1,0.9999999636458932,0.2
../Real\583__M_Right_little_finger.BMP,583,583__M_Right_little_finger.BMP,583,1,0.9999999818384062,0.2
../Real\583__M_Right_middle_finger.BMP,583,583__M_Right_middle_finger.BMP,583,1,0.9999999564868488,0.2
../Real\583__M_Right_ring_finger.BMP,583,583__M_Right_ring_finger.BMP,583,1,0.9999999648411424,0.2
../Real\583__M_Right_thumb_finger.BMP,583,583__M_Right_thumb_finger.BMP,583,1,0.9999999220806866,0.2
../Real\584__M_Left_index_finger.BMP,584,584__M_Left_index_finger.BMP,584,1,0.9999999894171151,0.2
../Real\584__M_Left_little_finger.BMP,584,584__M_Left_little_finger.BMP,584,1,0.999999978862262,0.2
../Real\584__M_Left_middle_finger.BMP,584,584__M_Left_middle_finger.BMP,584,1,0.9999999812624255,0.2
../Real\584__M_Left_ring_finger.BMP,584,584__M_Left_ring_finger.BMP,584,1,0.9999999872011763,0.2
../Real\584__M_Left_thumb_finger.BMP,584,584__M_Left_thumb_finger.BMP,584,1,0.9999999855773948,0.2
../Real\584__M_Right_index_finger.BMP,584,584__M_Right_index_finger.BMP,584,1,0.9999999682695039,0.2
../Real\584__M_Right_little_finger.BMP,584,584__M_Right_little_finger.BMP,584,1,0.9999999920530357,0.2
../Real\584__M_Right_middle_finger.BMP,584,584__M_Right_middle_finger.BMP,584,1,0.9999999833857787,0.2
../Real\584__M_Right_ring_finger.BMP,584,584__M_Right_ring_finger.BMP,584,1,0.999999971422853,0.2
../Real\584__M_Right_thumb_finger.BMP,584,584__M_Right_thumb_finger.BMP,584,1,0.9999999858301043,0.2
../Real\585__M_Left_index_finger.BMP,585,585__M_Left_index_finger.BMP,585,1,0.9999999749800169,0.2
../Real\585__M_Left_little_finger.BMP,585,560__F_Left_little_finger.BMP,560,0,0.9999999889457297,0.2
../Real\585__M_Left_middle_finger.BMP,585,585__M_Left_middle_finger.BMP,585,1,0.9999999591366338,0.2
../Real\585__M_Left_ring_finger.BMP,585,585__M_Left_ring_finger.BMP,585,1,0.9999999740758414,0.2
../Real\585__M_Left_thumb_finger.BMP,585,585__M_Left_thumb_finger.BMP,585,1,0.9999999808989551,0.2
../Real\585__M_Right_index_finger.BMP,585,585__M_Right_index_finger.BMP,585,1,0.9999999638461403,0.2
../Real\585__M_Right_little_finger.BMP,585,585__M_Right_little_finger.BMP,585,1,0.9999999596176978,0.2
../Real\585__M_Right_middle_finger.BMP,585,585__M_Right_middle_finger.BMP,585,1,0.9999999918205095,0.2
../Real\585__M_Right_ring_finger.BMP,585,585__M_Right_ring_finger.BMP,585,1,0.9999999294540248,0.2
../Real\585__M_Right_thumb_finger.BMP,585,585__M_Right_thumb_finger.BMP,585,1,0.9999999689442745,0.2
../Real\586__M_Left_index_finger.BMP,586,586__M_Left_index_finger.BMP,586,1,0.9999999747698337,0.2
../Real\586__M_Left_little_finger.BMP,586,586__M_Left_little_finger.BMP,586,1,0.9999999323603356,0.2
../Real\586__M_Left_middle_finger.BMP,586,586__M_Left_middle_finger.BMP,586,1,0.9999999510502092,0.2
../Real\586__M_Left_ring_finger.BMP,586,586__M_Left_ring_finger.BMP,586,1,0.9999999778743892,0.2
../Real\586__M_Left_thumb_finger.BMP,586,586__M_Left_thumb_finger.BMP,586,1,0.9999999522092198,0.2
../Real\586__M_Right_index_finger.BMP,586,586__M_Right_index_finger.BMP,586,1,0.9999999758516935,0.2
../Real\586__M_Right_little_finger.BMP,586,586__M_Right_little_finger.BMP,586,1,0.9999999669047751,0.2
../Real\586__M_Right_middle_finger.BMP,586,586__M_Right_middle_finger.BMP,586,1,0.9999999703790832,0.2
../Real\586__M_Right_ring_finger.BMP,586,586__M_Right_ring_finger.BMP,586,1,0.9999999406234353,0.2
../Real\586__M_Right_thumb_finger.BMP,586,586__M_Right_thumb_finger.BMP,586,1,0.9999999673649645,0.2
../Real\587__M_Left_index_finger.BMP,587,587__M_Left_index_finger.BMP,587,1,0.9999999523408211,0.2
../Real\587__M_Left_little_finger.BMP,587,587__M_Left_little_finger.BMP,587,1,0.9999999827213237,0.2
../Real\587__M_Left_middle_finger.BMP,587,587__M_Left_middle_finger.BMP,587,1,0.9999999548932831,0.2
../Real\587__M_Left_ring_finger.BMP,587,587__M_Left_ring_finger.BMP,587,1,0.9999999873133076,0.2
../Real\587__M_Left_thumb_finger.BMP,587,587__M_Left_thumb_finger.BMP,587,1,0.9999999550899057,0.2
../Real\587__M_Right_index_finger.BMP,587,587__M_Right_index_finger.BMP,587,1,0.9999999770082313,0.2
../Real\587__M_Right_little_finger.BMP,587,587__M_Right_little_finger.BMP,587,1,0.9999999704453475,0.2
../Real\587__M_Right_middle_finger.BMP,587,587__M_Right_middle_finger.BMP,587,1,0.9999999661844543,0.2
../Real\587__M_Right_ring_finger.BMP,587,587__M_Right_ring_finger.BMP,587,1,0.9999999689326786,0.2
../Real\587__M_Right_thumb_finger.BMP,587,587__M_Right_thumb_finger.BMP,587,1,0.9999999484651604,0.2
../Real\588__M_Left_index_finger.BMP,588,588__M_Left_index_finger.BMP,588,1,0.9999999549680695,0.2
../Real\588__M_Left_little_finger.BMP,588,588__M_Left_little_finger.BMP,588,1,0.9999999516863548,0.2
../Real\588__M_Left_middle_finger.BMP,588,588__M_Left_middle_finger.BMP,588,1,0.9999999809102189,0.2
../Real\588__M_Left_ring_finger.BMP,588,588__M_Left_ring_finger.BMP,588,1,0.9999999818963847,0.2
../Real\588__M_Left_thumb_finger.BMP,588,588__M_Left_thumb_finger.BMP,588,1,0.9999999558482603,0.2
../Real\588__M_Right_index_finger.BMP,588,588__M_Right_index_finger.BMP,588,1,0.999999958105273,0.2
../Real\588__M_Right_little_finger.BMP,588,588__M_Right_little_finger.BMP,588,1,0.9999999774313324,0.2
../Real\588__M_Right_middle_finger.BMP,588,588__M_Right_middle_finger.BMP,588,1,0.9999999869242029,0.2
../Real\588__M_Right_ring_finger.BMP,588,588__M_Right_ring_finger.BMP,588,1,0.9999999569976469,0.2
../Real\588__M_Right_thumb_finger.BMP,588,588__M_Right_thumb_finger.BMP,588,1,0.9999999855320996,0.2
../Real\589__M_Left_index_finger.BMP,589,589__M_Left_index_finger.BMP,589,1,0.9999999676195981,0.2
../Real\589__M_Left_little_finger.BMP,589,589__M_Left_little_finger.BMP,589,1,0.9999999671471427,0.2
../Real\589__M_Left_middle_finger.BMP,589,589__M_Left_middle_finger.BMP,589,1,0.9999999648064689,0.2
../Real\589__M_Left_ring_finger.BMP,589,589__M_Left_ring_finger.BMP,589,1,0.9999999554016701,0.2
../Real\589__M_Left_thumb_finger.BMP,589,589__M_Left_thumb_finger.BMP,589,1,0.9999999603305633,0.2
../Real\589__M_Right_index_finger.BMP,589,589__M_Right_index_finger.BMP,589,1,0.9999999460248491,0.2
../Real\589__M_Right_little_finger.BMP,589,589__M_Right_little_finger.BMP,589,1,0.9999999836447476,0.2
../Real\589__M_Right_middle_finger.BMP,589,589__M_Right_middle_finger.BMP,589,1,0.9999999532728441,0.2
../Real\589__M_Right_ring_finger.BMP,589,589__M_Right_ring_finger.BMP,589,1,0.9999999751025186,0.2
../Real\589__M_Right_thumb_finger.BMP,589,589__M_Right_thumb_finger.BMP,589,1,0.9999999830088173,0.2
../Real\58__M_Left_index_finger.BMP,58,58__M_Left_index_finger.BMP,58,1,0.9999999715926897,0.2
../Real\58__M_Left_little_finger.BMP,58,58__M_Left_little_finger.BMP,58,1,0.9999999907620168,0.2
../Real\58__M_Left_middle_finger.BMP,58,58__M_Left_middle_finger.BMP,58,1,0.9999999545225151,0.2
../Real\58__M_Left_ring_finger.BMP,58,58__M_Left_ring_finger.BMP,58,1,0.9999999760641469,0.2
../Real\58__M_Left_thumb_finger.BMP,58,58__M_Left_thumb_finger.BMP,58,1,0.999999991436144,0.2
../Real\58__M_Right_index_finger.BMP,58,58__M_Right_index_finger.BMP,58,1,0.9999999638806275,0.2
../Real\58__M_Right_little_finger.BMP,58,58__M_Right_little_finger.BMP,58,1,0.9999999854271399,0.2
../Real\58__M_Right_middle_finger.BMP,58,58__M_Right_middle_finger.BMP,58,1,0.9999999813483583,0.2
../Real\58__M_Right_ring_finger.BMP,58,58__M_Right_ring_finger.BMP,58,1,0.9999999837128651,0.2
../Real\58__M_Right_thumb_finger.BMP,58,58__M_Right_thumb_finger.BMP,58,1,0.9999999681778965,0.2
../Real\590__M_Left_index_finger.BMP,590,590__M_Left_index_finger.BMP,590,1,0.9999999847437446,0.2
../Real\590__M_Left_little_finger.BMP,590,297__M_Left_little_finger.BMP,297,0,0.9999999771120702,0.4
../Real\590__M_Left_middle_finger.BMP,590,590__M_Left_middle_finger.BMP,590,1,0.9999999664897707,0.2
../Real\590__M_Left_ring_finger.BMP,590,590__M_Left_ring_finger.BMP,590,1,0.9999999893223178,0.4
../Real\590__M_Left_thumb_finger.BMP,590,590__M_Left_thumb_finger.BMP,590,1,0.9999999823127235,0.4
../Real\590__M_Right_index_finger.BMP,590,590__M_Right_index_finger.BMP,590,1,0.9999999600385967,0.2
../Real\590__M_Right_little_finger.BMP,590,511__M_Left_middle_finger.BMP,511,0,0.9999999576081532,0.2
../Real\590__M_Right_middle_finger.BMP,590,511__M_Left_ring_finger.BMP,511,0,0.9999999737267473,0.2
../Real\590__M_Right_ring_finger.BMP,590,511__M_Left_little_finger.BMP,511,0,0.9999999591060842,0.2
../Real\590__M_Right_thumb_finger.BMP,590,590__M_Right_thumb_finger.BMP,590,1,0.9999999548371877,0.2
../Real\591__M_Left_index_finger.BMP,591,591__M_Left_index_finger.BMP,591,1,0.9999999256544027,0.2
../Real\591__M_Left_little_finger.BMP,591,591__M_Left_little_finger.BMP,591,1,0.9999999890678675,0.2
../Real\591__M_Left_middle_finger.BMP,591,591__M_Left_middle_finger.BMP,591,1,0.9999999497639042,0.2
../Real\591__M_Left_ring_finger.BMP,591,591__M_Left_ring_finger.BMP,591,1,0.9999999833720876,0.2
../Real\591__M_Left_thumb_finger.BMP,591,591__M_Left_thumb_finger.BMP,591,1,0.9999999520634479,0.2
../Real\591__M_Right_index_finger.BMP,591,591__M_Right_index_finger.BMP,591,1,0.9999999750585707,0.2
../Real\591__M_Right_little_finger.BMP,591,591__M_Right_little_finger.BMP,591,1,0.9999999571695892,0.2
../Real\591__M_Right_middle_finger.BMP,591,591__M_Right_middle_finger.BMP,591,1,0.9999999851404661,0.2
../Real\591__M_Right_ring_finger.BMP,591,591__M_Right_ring_finger.BMP,591,1,0.9999999887212125,0.2
../Real\591__M_Right_thumb_finger.BMP,591,591__M_Right_thumb_finger.BMP,591,1,0.9999999919999264,0.2
../Real\592__M_Left_index_finger.BMP,592,592__M_Left_index_finger.BMP,592,1,0.999999992597567,0.2
../Real\592__M_Left_little_finger.BMP,592,592__M_Left_little_finger.BMP,592,1,0.9999999881013515,0.2
../Real\592__M_Left_middle_finger.BMP,592,592__M_Left_middle_finger.BMP,592,1,0.9999999881715481,0.2
../Real\592__M_Left_ring_finger.BMP,592,592__M_Left_ring_finger.BMP,592,1,0.999999983809989,0.2
../Real\592__M_Left_thumb_finger.BMP,592,592__M_Left_thumb_finger.BMP,592,1,0.9999999588735508,0.2
../Real\592__M_Right_index_finger.BMP,592,592__M_Right_index_finger.BMP,592,1,0.9999999365312833,0.2
../Real\592__M_Right_little_finger.BMP,592,592__M_Right_little_finger.BMP,592,1,0.99999997246987,0.2
../Real\592__M_Right_middle_finger.BMP,592,592__M_Right_middle_finger.BMP,592,1,0.999999947130991,0.2
../Real\592__M_Right_ring_finger.BMP,592,592__M_Right_ring_finger.BMP,592,1,0.9999999584227097,0.2
../Real\592__M_Right_thumb_finger.BMP,592,592__M_Right_thumb_finger.BMP,592,1,0.9999999922185986,0.2
../Real\593__M_Left_index_finger.BMP,593,593__M_Left_index_finger.BMP,593,1,0.9999999464546454,0.2
../Real\593__M_Left_little_finger.BMP,593,593__M_Left_little_finger.BMP,593,1,0.9999999830410335,0.2
../Real\593__M_Left_middle_finger.BMP,593,593__M_Left_middle_finger.BMP,593,1,0.9999999783662787,0.2
../Real\593__M_Left_ring_finger.BMP,593,593__M_Left_ring_finger.BMP,593,1,0.9999999748214182,0.2
../Real\593__M_Right_index_finger.BMP,593,593__M_Right_index_finger.BMP,593,1,0.9999999603079415,0.2
../Real\593__M_Right_little_finger.BMP,593,593__M_Right_little_finger.BMP,593,1,0.999999974536473,0.2
../Real\593__M_Right_middle_finger.BMP,593,593__M_Right_middle_finger.BMP,593,1,0.9999999920973056,0.2
../Real\593__M_Right_ring_finger.BMP,593,593__M_Right_ring_finger.BMP,593,1,0.9999999428418772,0.2
../Real\593__M_Right_thumb_finger.BMP,593,593__M_Right_thumb_finger.BMP,593,1,0.999999985500678,0.2
../Real\594__M_Left_index_finger.BMP,594,594__M_Left_index_finger.BMP,594,1,0.9999999792002108,0.2
../Real\594__M_Left_little_finger.BMP,594,594__M_Left_little_finger.BMP,594,1,0.9999999739345369,0.2
../Real\594__M_Left_middle_finger.BMP,594,594__M_Left_middle_finger.BMP,594,1,0.999999939410398,0.2
../Real\594__M_Left_ring_finger.BMP,594,594__M_Left_ring_finger.BMP,594,1,0.9999999367580419,0.2
../Real\594__M_Left_thumb_finger.BMP,594,594__M_Left_thumb_finger.BMP,594,1,0.9999999652422747,0.2
../Real\594__M_Right_index_finger.BMP,594,594__M_Right_index_finger.BMP,594,1,0.9999999857524072,0.2
../Real\594__M_Right_little_finger.BMP,594,594__M_Right_little_finger.BMP,594,1,0.9999999692539943,0.2
../Real\594__M_Right_middle_finger.BMP,594,594__M_Right_middle_finger.BMP,594,1,0.9999999583221565,0.2
../Real\594__M_Right_ring_finger.BMP,594,594__M_Right_ring_finger.BMP,594,1,0.9999999501353903,0.2
../Real\594__M_Right_thumb_finger.BMP,594,594__M_Right_thumb_finger.BMP,594,1,0.9999999650251463,0.2
../Real\595__M_Left_index_finger.BMP,595,595__M_Left_index_finger.BMP,595,1,0.9999999671779062,0.2
../Real\595__M_Left_little_finger.BMP,595,595__M_Left_little_finger.BMP,595,1,0.9999999642004741,0.2
../Real\595__M_Left_middle_finger.BMP,595,595__M_Left_middle_finger.BMP,595,1,0.9999999681063051,0.2
../Real\595__M_Left_ring_finger.BMP,595,595__M_Left_ring_finger.BMP,595,1,0.9999999746036881,0.2
../Real\595__M_Left_thumb_finger.BMP,595,595__M_Left_thumb_finger.BMP,595,1,0.9999999838045178,0.2
../Real\595__M_Right_index_finger.BMP,595,595__M_Right_index_finger.BMP,595,1,0.9999999893420981,0.2
../Real\595__M_Right_little_finger.BMP,595,595__M_Right_little_finger.BMP,595,1,0.9999999590095445,0.2
../Real\595__M_Right_middle_finger.BMP,595,595__M_Right_middle_finger.BMP,595,1,0.9999999696357128,0.2
../Real\595__M_Right_ring_finger.BMP,595,595__M_Right_ring_finger.BMP,595,1,0.9999999692430175,0.2
../Real\595__M_Right_thumb_finger.BMP,595,595__M_Right_thumb_finger.BMP,595,1,0.999999994744252,0.2
../Real\596__M_Left_index_finger.BMP,596,596__M_Left_index_finger.BMP,596,1,0.9999999800584964,0.2
../Real\596__M_Left_little_finger.BMP,596,596__M_Left_little_finger.BMP,596,1,0.9999999447063099,0.2
../Real\596__M_Left_middle_finger.BMP,596,596__M_Left_middle_finger.BMP,596,1,0.9999999783503358,0.2
../Real\596__M_Left_ring_finger.BMP,596,596__M_Left_ring_finger.BMP,596,1,0.9999999872033094,0.2
../Real\596__M_Left_thumb_finger.BMP,596,596__M_Left_thumb_finger.BMP,596,1,0.9999999810633253,0.2
../Real\596__M_Right_index_finger.BMP,596,596__M_Right_index_finger.BMP,596,1,0.9999999913138836,0.2
../Real\596__M_Right_little_finger.BMP,596,596__M_Right_little_finger.BMP,596,1,0.9999999705045686,0.2
../Real\596__M_Right_middle_finger.BMP,596,596__M_Right_middle_finger.BMP,596,1,0.9999999767813578,0.2
../Real\596__M_Right_ring_finger.BMP,596,596__M_Right_ring_finger.BMP,596,1,0.9999999508992404,0.2
../Real\596__M_Right_thumb_finger.BMP,596,596__M_Right_thumb_finger.BMP,596,1,0.9999999929397441,0.2
../Real\597__M_Left_index_finger.BMP,597,597__M_Left_index_finger.BMP,597,1,0.9999999855067183,0.2
../Real\597__M_Left_little_finger.BMP,597,597__M_Left_little_finger.BMP,597,1,0.9999999548942905,0.2
../Real\597__M_Left_middle_finger.BMP,597,597__M_Left_middle_finger.BMP,597,1,0.9999999773613211,0.2
../Real\597__M_Left_ring_finger.BMP,597,597__M_Left_ring_finger.BMP,597,1,0.9999999872706881,0.2
../Real\597__M_Left_thumb_finger.BMP,597,597__M_Left_thumb_finger.BMP,597,1,0.9999999255152,0.2
../Real\597__M_Right_index_finger.BMP,597,597__M_Right_index_finger.BMP,597,1,0.9999999881113305,0.2
../Real\597__M_Right_little_finger.BMP,597,597__M_Right_little_finger.BMP,597,1,0.9999999450828478,0.2
../Real\597__M_Right_middle_finger.BMP,597,597__M_Right_middle_finger.BMP,597,1,0.999999978696537,0.2
../Real\597__M_Right_ring_finger.BMP,597,597__M_Right_ring_finger.BMP,597,1,0.9999999846049413,0.2
../Real\597__M_Right_thumb_finger.BMP,597,597__M_Right_thumb_finger.BMP,597,1,0.9999999872515261,0.2
../Real\598__M_Left_index_finger.BMP,598,598__M_Left_index_finger.BMP,598,1,0.9999999802994108,0.2
../Real\598__M_Left_little_finger.BMP,598,598__M_Left_little_finger.BMP,598,1,0.9999999556159717,0.2
../Real\598__M_Left_middle_finger.BMP,598,598__M_Left_middle_finger.BMP,598,1,0.9999999931720978,0.2
../Real\598__M_Left_ring_finger.BMP,598,598__M_Left_ring_finger.BMP,598,1,0.9999999630090415,0.2
../Real\598__M_Left_thumb_finger.BMP,598,598__M_Left_thumb_finger.BMP,598,1,0.9999999841427397,0.4
../Real\598__M_Right_index_finger.BMP,598,598__M_Right_index_finger.BMP,598,1,0.9999999849210509,0.4
../Real\598__M_Right_little_finger.BMP,598,598__M_Right_little_finger.BMP,598,1,0.9999999883732321,0.2
../Real\598__M_Right_middle_finger.BMP,598,598__M_Right_middle_finger.BMP,598,1,0.9999999840815046,0.2
../Real\598__M_Right_ring_finger.BMP,598,598__M_Right_ring_finger.BMP,598,1,0.999999964412273,0.2
../Real\598__M_Right_thumb_finger.BMP,598,598__M_Right_thumb_finger.BMP,598,1,0.9999999844757465,0.2
../Real\599__M_Left_index_finger.BMP,599,599__M_Left_index_finger.BMP,599,1,0.9999999771004565,0.2
../Real\599__M_Left_little_finger.BMP,599,599__M_Left_little_finger.BMP,599,1,0.9999999678290551,0.2
../Real\599__M_Left_middle_finger.BMP,599,599__M_Left_middle_finger.BMP,599,1,0.9999999635863107,0.2
../Real\599__M_Left_ring_finger.BMP,599,599__M_Left_ring_finger.BMP,599,1,0.9999999378867894,0.2
../Real\599__M_Left_thumb_finger.BMP,599,599__M_Left_thumb_finger.BMP,599,1,0.999999979383236,0.2
../Real\599__M_Right_index_finger.BMP,599,599__M_Right_index_finger.BMP,599,1,0.9999999618591924,0.2
../Real\599__M_Right_little_finger.BMP,599,599__M_Right_little_finger.BMP,599,1,0.9999999823149714,0.2
../Real\599__M_Right_middle_finger.BMP,599,599__M_Right_middle_finger.BMP,599,1,0.9999999565782596,0.2
../Real\599__M_Right_ring_finger.BMP,599,599__M_Right_ring_finger.BMP,599,1,0.9999999323428495,0.2
../Real\599__M_Right_thumb_finger.BMP,599,599__M_Right_thumb_finger.BMP,599,1,0.9999999593037615,0.2
../Real\59__F_Left_index_finger.BMP,59,59__F_Left_index_finger.BMP,59,1,0.9999999882127344,0.2
../Real\59__F_Left_little_finger.BMP,59,59__F_Left_little_finger.BMP,59,1,0.9999999598716354,0.2
../Real\59__F_Left_middle_finger.BMP,59,59__F_Left_middle_finger.BMP,59,1,0.9999999512583962,0.2
../Real\59__F_Left_ring_finger.BMP,59,59__F_Left_ring_finger.BMP,59,1,0.9999999739120322,0.2
../Real\59__F_Left_thumb_finger.BMP,59,59__F_Left_thumb_finger.BMP,59,1,0.9999999894797224,0.2
../Real\59__F_Right_index_finger.BMP,59,59__F_Right_index_finger.BMP,59,1,0.9999999502831614,0.2
../Real\59__F_Right_little_finger.BMP,59,59__F_Right_little_finger.BMP,59,1,0.9999999858447248,0.2
../Real\59__F_Right_middle_finger.BMP,59,59__F_Right_middle_finger.BMP,59,1,0.9999999778190387,0.2
